DATE,City,Temperature_C,Humidity_pct,Wind_Speed_ms,Rainfall_3day,Rainfall_7day,Rainfall_14day,Rainfall_cumsum7,Month,Is_Monsoon,Flood,Flash_Flood
2010-03-01,Johor Bahru,27.42,82.23,1.82,2.1300000000000003,1.1542857142857144,1.5057142857142858,8.08,3,0,0,0
2010-03-02,Johor Bahru,27.7,83.06,1.94,2.356666666666667,1.2428571428571427,1.1164285714285715,8.7,3,0,0,0
2010-03-03,Johor Bahru,27.9,79.81,1.8,2.4200000000000004,1.19,0.9528571428571428,8.33,3,0,0,0
2010-03-04,Johor Bahru,27.56,79.79,1.82,0.30000000000000027,1.072857142857143,0.8221428571428572,7.510000000000001,3,0,0,0
2010-03-05,Johor Bahru,27.55,79.53,1.97,0.07666666666666697,1.0457142857142856,0.8121428571428572,7.319999999999999,3,0,0,0
2010-03-06,Johor Bahru,27.98,79.82,2.08,0.016666666666666965,1.0442857142857143,0.8114285714285715,7.3100000000000005,3,0,0,0
2010-03-07,Johor Bahru,27.82,80.18,2.14,0.013333333333333629,1.0442857142857143,0.6557142857142857,7.3100000000000005,3,0,0,0
2010-03-08,Johor Bahru,27.75,78.42,2.53,0.023333333333333633,0.14285714285714285,0.6485714285714286,1.0,3,0,0,0
2010-03-09,Johor Bahru,27.55,80.9,1.73,9.433333333333334,4.077142857142857,2.6599999999999997,28.54,3,0,0,0
2010-03-10,Johor Bahru,26.92,83.49,3.35,15.166666666666666,6.507142857142857,3.8485714285714283,45.55,3,0,0,0
2010-03-11,Johor Bahru,26.97,80.91,2.6,16.59,7.124285714285714,4.098571428571428,49.87,3,0,0,0
2010-03-12,Johor Bahru,27.25,82.87,2.25,8.133333333333335,7.53,4.287857142857143,52.71,3,0,0,0
2010-03-13,Johor Bahru,27.04,85.87,2.13,4.310000000000001,8.347142857142858,4.695714285714286,58.43,3,0,0,0
2010-03-14,Johor Bahru,27.47,84.99,2.09,4.626666666666668,9.101428571428572,5.072857142857143,63.71,3,0,0,0
2010-03-15,Johor Bahru,27.56,85.36,1.94,4.693333333333335,9.531428571428572,4.837142857142856,66.72,3,0,0,0
2010-03-16,Johor Bahru,27.06,83.54,3.16,11.473333333333334,9.221428571428573,6.649285714285715,64.55000000000001,3,0,0,0
2010-03-17,Johor Bahru,27.25,81.25,2.88,10.223333333333334,6.982857142857143,6.744999999999999,48.88,3,0,0,0
2010-03-18,Johor Bahru,26.89,86.31,2.9,16.14666666666667,9.34142857142857,8.232857142857144,65.39,3,0,0,0
2010-03-19,Johor Bahru,27.02,87.67,2.84,13.903333333333336,11.694285714285714,9.612142857142857,81.86,3,0,0,0
2010-03-20,Johor Bahru,26.48,89.52,2.47,18.16,12.918571428571427,10.632857142857144,90.42999999999999,3,0,0,0
2010-03-21,Johor Bahru,26.85,84.94,1.81,12.306666666666667,12.632857142857144,10.867142857142857,88.43,3,0,0,0
2010-03-22,Johor Bahru,27.46,85.07,1.83,9.966666666666669,13.954285714285716,11.742857142857144,97.68,3,0,0,0
2010-03-23,Johor Bahru,27.49,85.99,1.54,16.25666666666667,14.968571428571428,12.094999999999999,104.78,3,0,0,0
2010-03-24,Johor Bahru,28.58,76.12,0.87,16.30666666666667,15.24,11.111428571428572,106.68,3,0,0,0
2010-03-25,Johor Bahru,27.58,87.2,1.34,21.543333333333337,16.267142857142858,12.804285714285713,113.87,3,0,0,0
2010-03-26,Johor Bahru,27.85,83.59,1.97,12.050000000000002,14.174285714285714,12.934285714285712,99.22,3,0,0,0
2010-03-27,Johor Bahru,27.29,85.18,2.72,10.913333333333336,12.134285714285713,12.526428571428571,84.94,3,0,0,0
2010-03-28,Johor Bahru,27.5,82.58,2.45,1.8800000000000026,11.79857142857143,12.215714285714286,82.59,3,0,0,0
2010-03-29,Johor Bahru,27.64,81.68,2.25,0.3666666666666691,10.06,12.007142857142858,70.42,3,0,0,0
2010-03-30,Johor Bahru,27.49,82.6,1.4,0.6933333333333357,5.464285714285714,10.216428571428574,38.25,3,0,0,0
2010-03-31,Johor Bahru,27.95,79.37,1.04,4.656666666666669,6.805714285714286,11.022857142857145,47.64,3,0,0,0
2010-04-01,Johor Bahru,27.58,83.9,1.53,13.093333333333335,6.438571428571429,11.352857142857143,45.07,4,0,0,0
2010-04-02,Johor Bahru,27.87,82.19,1.47,14.923333333333337,6.695714285714287,10.435,46.870000000000005,4,0,0,0
2010-04-03,Johor Bahru,27.29,86.7,2.15,15.663333333333336,8.84142857142857,10.487857142857141,61.89,4,0,0,0
2010-04-04,Johor Bahru,27.45,84.04,1.35,11.116666666666669,10.397142857142857,11.097857142857142,72.78,4,0,0,0
2010-04-05,Johor Bahru,27.73,82.36,1.37,9.813333333333334,10.744285714285713,10.402142857142858,75.21,4,0,0,0
2010-04-06,Johor Bahru,28.15,82.52,1.74,4.880000000000003,10.635714285714284,8.05,74.44999999999999,4,0,0,0
2010-04-07,Johor Bahru,28.29,82.06,1.53,0.966666666666669,8.815714285714286,7.810714285714285,61.71,4,0,0,0
2010-04-08,Johor Bahru,28.33,80.71,1.35,0.12666666666666904,5.187142857142858,5.812857142857142,36.31,4,0,0,0
2010-04-09,Johor Bahru,28.33,83.25,1.88,0.12000000000000237,4.291428571428571,5.493571428571428,30.04,4,0,0,0
2010-04-10,Johor Bahru,28.36,81.52,1.31,8.273333333333335,5.648571428571429,7.245,39.54,4,0,0,0
2010-04-11,Johor Bahru,28.78,79.99,0.93,11.393333333333336,5.305714285714286,7.851428571428571,37.14,4,0,0,0
2010-04-12,Johor Bahru,28.62,82.78,1.39,11.830000000000004,5.155714285714287,7.95,36.09,4,0,0,0
2010-04-13,Johor Bahru,28.66,83.15,1.6,9.603333333333335,7.672857142857142,9.154285714285715,53.709999999999994,4,0,0,0
2010-04-14,Johor Bahru,28.68,81.91,1.37,8.046666666666669,8.34,8.577857142857143,58.379999999999995,4,0,0,0
2010-04-15,Johor Bahru,28.6,80.5,1.5,9.210000000000003,9.048571428571428,7.117857142857143,63.339999999999996,4,0,0,0
2010-04-16,Johor Bahru,28.31,82.07,1.01,7.913333333333337,11.012857142857143,7.652142857142858,77.09,4,0,0,0
2010-04-17,Johor Bahru,28.36,81.73,1.31,12.450000000000003,10.129999999999999,7.889285714285713,70.91,4,0,0,0
2010-04-18,Johor Bahru,27.91,83.97,1.45,12.94666666666667,9.714285714285714,7.51,68.0,4,0,0,0
2010-04-19,Johor Bahru,26.93,87.34,0.66,9.613333333333335,10.062857142857142,7.609285714285714,70.44,4,0,0,0
2010-04-20,Johor Bahru,27.51,86.56,1.29,4.473333333333335,7.931428571428571,7.802142857142856,55.519999999999996,4,0,0,0
2010-04-21,Johor Bahru,28.4,80.77,1.06,2.6300000000000026,7.3928571428571415,7.866428571428571,51.74999999999999,4,0,0,0
2010-04-22,Johor Bahru,28.55,81.14,0.85,2.8766666666666687,7.348571428571428,8.198571428571428,51.44,4,0,0,0
2010-04-23,Johor Bahru,28.82,78.89,0.97,3.8500000000000028,6.1899999999999995,8.601428571428572,43.33,4,0,0,0
2010-04-24,Johor Bahru,28.12,84.78,1.44,5.1766666666666685,4.275714285714286,7.202857142857142,29.93,4,0,0,0
2010-04-25,Johor Bahru,27.95,87.13,2.22,4.293333333333336,3.64,6.677142857142857,25.48,4,0,0,0
2010-04-26,Johor Bahru,28.09,85.35,1.66,4.230000000000002,3.882857142857143,6.972857142857143,27.18,4,0,0,0
2010-04-27,Johor Bahru,28.01,80.86,1.01,3.6900000000000026,3.9400000000000004,5.935714285714285,27.580000000000002,4,0,0,0
2010-04-28,Johor Bahru,28.25,81.38,1.1,4.000000000000003,4.227142857142858,5.8100000000000005,29.590000000000003,4,0,0,0
2010-04-29,Johor Bahru,28.03,84.85,1.76,3.3933333333333358,4.104285714285714,5.7264285714285705,28.73,4,0,0,0
2010-04-30,Johor Bahru,28.44,82.17,1.97,2.5300000000000025,3.3742857142857146,4.782142857142857,23.62,4,0,0,0
2010-05-01,Johor Bahru,28.6,79.27,1.8,1.5366666666666688,2.6671428571428573,3.4714285714285715,18.67,5,0,0,0
2010-05-02,Johor Bahru,28.61,77.3,1.68,0.25666666666666876,2.3742857142857146,3.007142857142857,16.62,5,0,0,0
2010-05-03,Johor Bahru,28.92,78.26,1.55,0.9500000000000021,1.9685714285714286,2.9257142857142857,13.780000000000001,5,0,0,0
2010-05-04,Johor Bahru,29.35,77.1,1.43,3.1533333333333355,2.4371428571428573,3.1885714285714286,17.060000000000002,5,0,0,0
2010-05-05,Johor Bahru,29.04,78.99,1.51,4.060000000000002,2.4,3.3135714285714286,16.8,5,0,0,0
2010-05-06,Johor Bahru,29.25,79.14,1.57,3.5300000000000025,2.027142857142857,3.065714285714286,14.190000000000001,5,0,0,0
2010-05-07,Johor Bahru,29.42,77.31,1.37,2.0433333333333352,2.2285714285714286,2.801428571428571,15.600000000000001,5,0,0,0
2010-05-08,Johor Bahru,29.99,75.59,0.93,3.596666666666669,3.282857142857143,2.975,22.98,5,0,0,0
2010-05-09,Johor Bahru,29.38,78.49,1.04,6.536666666666669,4.718571428571429,3.5464285714285713,33.03,5,0,0,0
2010-05-10,Johor Bahru,29.29,76.96,0.87,6.076666666666668,4.425714285714286,3.1971428571428575,30.98,5,0,0,0
2010-05-11,Johor Bahru,29.69,76.0,0.76,7.063333333333335,4.958571428571429,3.6978571428571425,34.71,5,0,0,0
2010-05-12,Johor Bahru,29.51,76.0,1.09,7.500000000000001,6.192857142857142,4.296428571428572,43.349999999999994,5,0,0,0
2010-05-13,Johor Bahru,28.8,83.77,1.39,11.356666666666667,7.779999999999999,4.903571428571428,54.459999999999994,5,0,0,0
2010-05-14,Johor Bahru,28.72,82.82,1.65,13.270000000000001,9.77,5.999285714285714,68.39,5,0,0,0
2010-05-15,Johor Bahru,29.01,79.99,1.42,11.890000000000002,9.747142857142858,6.515000000000001,68.23,5,0,0,0
2010-05-16,Johor Bahru,29.26,79.98,1.12,21.233333333333338,14.078571428571427,9.398571428571428,98.55,5,0,0,0
2010-05-17,Johor Bahru,28.12,88.85,1.8,21.986666666666668,16.58857142857143,10.507142857142856,116.12,5,0,0,0
2010-05-18,Johor Bahru,28.21,86.49,1.5,21.090000000000003,15.758571428571429,10.358571428571429,110.31,5,0,0,0
2010-05-19,Johor Bahru,27.43,88.85,1.99,9.383333333333336,14.885714285714286,10.539285714285713,104.2,5,0,0,0
2010-05-20,Johor Bahru,28.29,81.65,1.42,4.280000000000002,13.555714285714286,10.667857142857144,94.89,5,0,0,0
2010-05-21,Johor Bahru,28.33,84.12,1.63,3.843333333333336,11.718571428571428,10.744285714285713,82.03,5,0,0,0
2010-05-22,Johor Bahru,28.01,85.83,1.76,3.450000000000003,11.268571428571429,10.507857142857144,78.88,5,0,0,0
2010-05-23,Johor Bahru,28.32,79.45,1.2,2.636666666666669,5.585714285714286,9.832142857142857,39.1,5,0,0,0
2010-05-24,Johor Bahru,29.01,78.64,1.21,1.5600000000000023,2.9642857142857144,9.776428571428571,20.75,5,0,0,0
2010-05-25,Johor Bahru,28.81,82.26,1.56,1.1200000000000023,2.7100000000000004,9.234285714285715,18.970000000000002,5,0,0,0
2010-05-26,Johor Bahru,28.36,85.69,1.93,1.766666666666669,2.3214285714285716,8.60357142857143,16.25,5,0,0,0
2010-05-27,Johor Bahru,28.02,86.77,1.9,2.1100000000000025,2.0342857142857143,7.795000000000001,14.24,5,0,0,0
2010-05-28,Johor Bahru,28.4,84.45,1.64,1.2600000000000025,1.602857142857143,6.660714285714286,11.22,5,0,0,0
2010-05-29,Johor Bahru,28.3,84.17,1.53,1.4400000000000024,1.4600000000000002,6.364285714285714,10.22,5,0,0,0
2010-05-30,Johor Bahru,27.94,82.62,1.47,2.666666666666669,2.047142857142857,3.8164285714285713,14.33,5,0,0,0
2010-05-31,Johor Bahru,28.37,79.68,1.2,5.313333333333336,3.2114285714285713,3.087857142857143,22.48,5,0,0,0
2010-06-01,Johor Bahru,28.46,80.26,1.3,9.463333333333336,5.035714285714286,3.8728571428571428,35.25,6,0,0,0
2010-06-02,Johor Bahru,27.92,84.25,1.86,11.196666666666667,6.088571428571428,4.205,42.62,6,0,0,0
2010-06-03,Johor Bahru,28.33,82.3,2.02,9.443333333333335,6.354285714285714,4.194285714285714,44.48,6,0,0,0
2010-06-04,Johor Bahru,28.22,83.59,1.67,7.56666666666667,7.738571428571428,4.670714285714285,54.17,6,0,0,0
2010-06-05,Johor Bahru,28.26,81.09,1.61,9.383333333333335,9.492857142857144,5.476428571428571,66.45,6,0,0,0
2010-06-06,Johor Bahru,28.24,81.38,1.42,12.053333333333336,10.377142857142857,6.212142857142857,72.64,6,0,0,0
2010-06-07,Johor Bahru,28.02,83.27,0.87,12.91666666666667,10.997142857142858,7.104285714285714,76.98,6,0,0,0
2010-06-08,Johor Bahru,26.96,86.51,1.22,14.720000000000004,11.745714285714286,8.390714285714285,82.22,6,0,0,0
2010-06-09,Johor Bahru,27.47,79.64,1.42,12.893333333333336,11.104285714285714,8.596428571428572,77.73,6,0,0,0
2010-06-10,Johor Bahru,27.92,79.67,1.03,9.433333333333337,10.992857142857144,8.673571428571428,76.95,6,0,0,0
2010-06-11,Johor Bahru,28.07,81.99,1.45,2.9033333333333355,9.747142857142856,8.742857142857144,68.22999999999999,6,0,0,0
2010-06-12,Johor Bahru,28.57,81.38,1.44,1.8866666666666692,7.891428571428571,8.692142857142857,55.239999999999995,6,0,0,0
2010-06-13,Johor Bahru,28.0,84.43,1.7,1.7200000000000024,6.564285714285714,8.470714285714285,45.949999999999996,6,0,0,0
2010-06-14,Johor Bahru,28.1,85.58,2.01,1.9000000000000028,5.025714285714285,8.01142857142857,35.17999999999999,6,0,0,0
2010-06-15,Johor Bahru,27.84,79.51,1.55,4.226666666666669,3.394285714285714,7.57,23.759999999999998,6,0,0,0
2010-06-16,Johor Bahru,26.73,84.64,2.02,16.483333333333338,8.102857142857143,9.60357142857143,56.72,6,0,0,0
2010-06-17,Johor Bahru,27.47,75.19,2.03,16.243333333333336,7.944285714285714,9.468571428571428,55.61,6,0,0,0
2010-06-18,Johor Bahru,27.49,82.03,1.71,14.183333333333337,8.22857142857143,8.987857142857143,57.6,6,0,0,0
2010-06-19,Johor Bahru,28.11,77.15,1.42,2.6100000000000025,8.412857142857144,8.152142857142858,58.89,6,0,0,0
2010-06-20,Johor Bahru,27.92,82.38,1.57,3.2366666666666695,8.594285714285714,7.579285714285715,60.160000000000004,6,0,0,0
2010-06-21,Johor Bahru,27.75,87.39,2.18,3.420000000000002,8.879999999999999,6.952857142857143,62.16,6,0,0,0
2010-06-22,Johor Bahru,27.33,89.47,2.22,7.200000000000003,9.687142857142858,6.540714285714286,67.81,6,0,0,0
2010-06-23,Johor Bahru,27.21,86.0,1.95,9.313333333333336,5.521428571428571,6.812142857142858,38.65,6,0,0,0
2010-06-24,Johor Bahru,26.78,84.98,1.88,11.39,6.8,7.372142857142857,47.6,6,0,0,0
2010-06-25,Johor Bahru,26.78,83.48,1.7,11.740000000000002,8.639999999999999,8.434285714285714,60.48,6,0,0,0
2010-06-26,Johor Bahru,27.38,84.82,2.06,10.456666666666669,8.884285714285713,8.64857142857143,62.19,6,0,0,0
2010-06-27,Johor Bahru,27.51,84.69,1.44,11.643333333333336,10.402857142857142,9.498571428571429,72.82,6,0,0,0
2010-06-28,Johor Bahru,27.15,85.49,1.49,10.450000000000003,11.652857142857142,10.266428571428573,81.57,6,0,0,0
2010-06-29,Johor Bahru,27.41,83.54,1.45,10.160000000000002,10.152857142857142,9.920000000000002,71.07,6,0,0,0
2010-06-30,Johor Bahru,27.69,83.09,0.93,7.106666666666669,9.457142857142857,7.489285714285714,66.2,6,0,0,0
2010-07-01,Johor Bahru,27.96,82.47,1.34,6.113333333333336,9.391428571428571,8.095714285714285,65.74,7,0,0,0
2010-07-02,Johor Bahru,27.14,87.27,1.25,13.99666666666667,11.120000000000001,9.879999999999999,77.84,7,0,0,0
2010-07-03,Johor Bahru,26.64,86.33,1.41,17.416666666666668,12.439999999999998,10.662142857142857,87.07999999999998,7,0,0,0
2010-07-04,Johor Bahru,26.41,82.67,1.76,14.580000000000004,10.65,10.526428571428571,74.55,7,0,0,0
2010-07-05,Johor Bahru,27.5,79.28,1.48,5.213333333333336,8.875714285714285,10.264285714285714,62.129999999999995,7,0,0,0
2010-07-06,Johor Bahru,27.68,81.94,1.71,0.3433333333333357,8.232857142857142,9.192857142857141,57.629999999999995,7,0,0,0
2010-07-07,Johor Bahru,28.31,76.69,0.94,0.23666666666666905,7.7057142857142855,8.581428571428571,53.94,7,0,0,0
2010-07-08,Johor Bahru,26.9,82.97,1.14,0.5433333333333357,6.4885714285714275,7.9399999999999995,45.419999999999995,7,0,0,0
2010-07-09,Johor Bahru,27.58,80.19,1.34,0.8433333333333358,2.5957142857142856,6.857857142857142,18.169999999999998,7,0,0,0
2010-07-10,Johor Bahru,27.61,81.49,1.13,4.810000000000002,2.302857142857143,7.371428571428571,16.12,7,0,0,0
2010-07-11,Johor Bahru,27.94,80.0,1.32,5.236666666666669,2.4842857142857144,6.567142857142857,17.39,7,0,0,0
2010-07-12,Johor Bahru,27.58,83.52,1.58,8.000000000000002,3.79,6.332857142857143,26.53,7,0,0,0
2010-07-13,Johor Bahru,27.44,83.7,1.62,5.600000000000002,4.555714285714286,6.394285714285714,31.89,7,0,0,0
2010-07-14,Johor Bahru,27.44,84.68,1.9,5.900000000000003,4.911428571428572,6.308571428571428,34.38,7,0,0,0
2010-07-15,Johor Bahru,27.8,83.14,1.41,3.5133333333333367,5.062857142857142,5.775714285714286,35.44,7,0,0,0
2010-07-16,Johor Bahru,27.39,86.22,1.62,13.533333333333337,9.994285714285715,6.295,69.96000000000001,7,0,0,0
2010-07-17,Johor Bahru,25.87,89.61,2.62,24.580000000000002,13.384285714285713,7.843571428571429,93.69,7,0,0,0
2010-07-18,Johor Bahru,26.28,87.59,1.64,28.053333333333338,14.84142857142857,8.662857142857144,103.89,7,0,0,0
2010-07-19,Johor Bahru,27.12,81.99,1.2,16.383333333333336,13.587142857142856,8.688571428571429,95.11,7,0,0,0
2010-07-20,Johor Bahru,27.38,83.16,1.46,6.606666666666669,13.815714285714284,9.185714285714285,96.71,7,0,0,0
2010-07-21,Johor Bahru,27.78,79.56,1.21,4.8000000000000025,14.37,9.640714285714285,100.58999999999999,7,0,0,0
2010-07-22,Johor Bahru,26.9,86.77,1.86,9.583333333333336,16.18857142857143,10.625714285714285,113.32,7,0,0,0
2010-07-23,Johor Bahru,27.26,85.4,1.78,9.180000000000001,11.950000000000001,10.972142857142858,83.65,7,0,0,0
2010-07-24,Johor Bahru,27.7,79.85,1.15,7.053333333333335,6.8585714285714285,10.12142857142857,48.01,7,0,0,0
2010-07-25,Johor Bahru,28.02,78.0,1.07,2.963333333333336,5.435714285714286,10.138571428571428,38.050000000000004,7,0,0,0
2010-07-26,Johor Bahru,26.46,84.78,1.64,3.2033333333333354,6.301428571428572,9.944285714285714,44.11,7,0,0,0
2010-07-27,Johor Bahru,26.91,83.3,1.88,3.980000000000002,5.732857142857142,9.774285714285714,40.129999999999995,7,0,0,0
2010-07-28,Johor Bahru,26.38,86.11,2.0,5.403333333333336,5.694285714285714,10.032142857142858,39.86,7,0,0,0
2010-07-29,Johor Bahru,27.09,82.58,1.61,4.5100000000000025,4.127142857142857,10.157857142857143,28.89,7,0,0,0
2010-07-30,Johor Bahru,28.01,78.3,1.11,8.613333333333335,5.49,8.719999999999999,38.43,7,0,0,0
2010-07-31,Johor Bahru,27.34,82.95,1.73,9.940000000000003,6.9314285714285715,6.8950000000000005,48.52,7,0,0,0
2010-08-01,Johor Bahru,26.32,88.05,2.68,16.01,9.718571428571428,7.577142857142857,68.03,8,0,0,0
2010-08-02,Johor Bahru,26.53,79.52,2.24,11.043333333333337,8.85,7.575714285714286,61.95,8,0,0,0
2010-08-03,Johor Bahru,26.91,84.19,2.04,7.763333333333335,8.552857142857144,7.142857142857144,59.870000000000005,8,0,0,0
2010-08-04,Johor Bahru,27.22,81.72,1.77,3.843333333333336,9.05,7.372142857142857,63.35,8,0,0,0
2010-08-05,Johor Bahru,26.73,84.91,1.42,4.143333333333335,8.692857142857143,6.410000000000001,60.85,8,0,0,0
2010-08-06,Johor Bahru,27.38,85.3,1.9,4.330000000000003,6.717142857142858,6.103571428571429,47.02,8,0,0,0
2010-08-07,Johor Bahru,26.94,88.12,1.91,1.2833333333333357,5.340000000000001,6.135714285714285,37.38,8,0,0,0
2010-08-08,Johor Bahru,26.89,83.9,1.59,2.000000000000002,2.6885714285714286,6.203571428571429,18.82,8,0,0,0
2010-08-09,Johor Bahru,26.91,86.92,2.32,2.1466666666666687,2.9042857142857144,5.877142857142857,20.330000000000002,8,0,0,0
2010-08-10,Johor Bahru,27.39,86.85,2.15,2.423333333333336,3.051428571428572,5.802142857142857,21.360000000000003,8,0,0,0
2010-08-11,Johor Bahru,27.14,88.17,1.96,2.3833333333333355,2.0628571428571427,5.5564285714285715,14.44,8,0,0,0
2010-08-12,Johor Bahru,27.45,85.68,1.79,2.116666666666669,2.0357142857142856,5.364285714285715,14.249999999999998,8,0,0,0
2010-08-13,Johor Bahru,27.57,85.59,2.03,3.6033333333333353,2.7399999999999998,4.728571428571429,19.18,8,0,0,0
2010-08-14,Johor Bahru,28.25,79.31,0.69,4.523333333333336,3.451428571428571,4.395714285714286,24.159999999999997,8,0,0,0
2010-08-15,Johor Bahru,27.4,82.18,0.82,4.820000000000003,3.244285714285714,2.9664285714285716,22.71,8,0,0,0
2010-08-16,Johor Bahru,27.78,80.93,0.79,4.756666666666669,3.858571428571428,3.3814285714285717,27.009999999999998,8,0,0,0
2010-08-17,Johor Bahru,27.44,82.18,0.93,4.986666666666669,4.55,3.8007142857142857,31.849999999999998,8,0,0,0
2010-08-18,Johor Bahru,27.0,86.27,1.38,8.206666666666669,5.740000000000001,3.9014285714285717,40.18000000000001,8,0,0,0
2010-08-19,Johor Bahru,26.26,87.45,2.26,17.970000000000002,10.652857142857142,6.344285714285713,74.57,8,0,0,0
2010-08-20,Johor Bahru,25.55,88.52,1.98,22.38,12.597142857142858,7.668571428571427,88.18,8,0,0,0
2010-08-21,Johor Bahru,25.93,81.41,1.9,19.113333333333333,11.992857142857144,7.722142857142857,83.95,8,0,0,0
2010-08-22,Johor Bahru,27.72,79.06,1.58,7.863333333333333,11.957142857142857,7.600714285714285,83.7,8,0,0,0
2010-08-23,Johor Bahru,27.25,87.05,1.78,5.726666666666667,13.012857142857143,8.435714285714285,91.09,8,0,0,0
2010-08-24,Johor Bahru,27.34,88.02,2.71,6.3133333333333335,12.56142857142857,8.555714285714286,87.92999999999999,8,0,0,0
2010-08-25,Johor Bahru,27.45,84.17,2.27,6.283333333333332,11.132857142857144,8.436428571428571,77.93,8,0,0,0
2010-08-26,Johor Bahru,27.69,81.86,1.66,1.8499999999999999,6.104285714285713,8.378571428571428,42.72999999999999,8,0,0,0
2010-08-27,Johor Bahru,27.19,85.6,1.61,2.126666666666667,3.881428571428571,8.239285714285714,27.169999999999995,8,0,0,0
2010-08-28,Johor Bahru,27.0,85.44,2.04,2.1466666666666665,3.86142857142857,7.927142857142857,27.02999999999999,8,0,0,0
2010-08-29,Johor Bahru,27.03,86.07,1.72,4.31,4.58142857142857,8.269285714285715,32.06999999999999,8,0,0,0
2010-08-30,Johor Bahru,26.8,85.16,1.62,5.203333333333333,3.657142857142856,8.334999999999999,25.599999999999994,8,0,0,0
2010-08-31,Johor Bahru,27.28,81.16,1.77,5.003333333333333,3.2999999999999994,7.930714285714285,23.099999999999994,8,0,0,0
2010-09-01,Johor Bahru,27.29,83.17,1.9,2.8200000000000003,3.0971428571428565,7.115,21.679999999999996,9,0,0,0
2010-09-02,Johor Bahru,27.34,86.8,2.67,1.4100000000000001,3.4685714285714275,4.786428571428571,24.279999999999994,9,0,0,0
2010-09-03,Johor Bahru,26.94,86.14,2.22,1.3266666666666667,2.9571428571428564,3.4192857142857136,20.699999999999996,9,0,0,0
2010-09-04,Johor Bahru,27.45,77.53,1.01,4.046666666666667,3.9114285714285706,3.886428571428571,27.379999999999995,9,0,0,0
2010-09-05,Johor Bahru,26.66,81.58,1.27,5.833333333333333,4.121428571428571,4.3514285714285705,28.849999999999994,9,0,0,0
2010-09-06,Johor Bahru,26.55,82.88,0.97,8.803333333333333,4.499999999999999,4.078571428571428,31.499999999999993,9,0,0,0
2010-09-07,Johor Bahru,27.62,71.88,0.91,6.013333333333333,4.344285714285713,3.822142857142857,30.409999999999993,9,0,0,0
2010-09-08,Johor Bahru,27.46,79.72,1.84,7.6866666666666665,6.2071428571428555,4.652142857142857,43.44999999999999,9,0,0,0
2010-09-09,Johor Bahru,27.27,80.59,1.71,4.68,5.9014285714285695,4.685,41.30999999999999,9,0,0,0
2010-09-10,Johor Bahru,26.84,83.73,1.55,8.456666666666665,7.399999999999999,5.178571428571428,51.79999999999999,9,0,0,0
2010-09-11,Johor Bahru,28.04,76.25,1.32,4.343333333333333,6.334285714285713,5.122857142857143,44.33999999999999,9,0,0,0
2010-09-12,Johor Bahru,27.63,81.46,1.49,5.32,5.68142857142857,4.90142857142857,39.76999999999999,9,0,0,0
2010-09-13,Johor Bahru,27.63,81.98,1.73,2.1133333333333333,4.532857142857142,4.516428571428571,31.729999999999993,9,0,0,0
2010-09-14,Johor Bahru,27.92,79.97,1.45,2.0400000000000005,4.631428571428571,4.487857142857142,32.419999999999995,9,0,0,0
2010-09-15,Johor Bahru,27.42,81.63,1.13,4.666666666666667,4.387142857142856,5.297142857142857,30.709999999999994,9,0,0,0
2010-09-16,Johor Bahru,26.5,83.67,1.36,4.973333333333334,4.6585714285714275,5.28,32.60999999999999,9,0,0,0
2010-09-17,Johor Bahru,26.51,85.85,1.26,12.08,6.184285714285713,6.792142857142857,43.28999999999999,9,0,0,0
2010-09-18,Johor Bahru,27.91,76.83,0.85,8.816666666666666,6.304285714285713,6.319285714285714,44.129999999999995,9,0,0,0
2010-09-19,Johor Bahru,27.95,78.69,1.21,8.093333333333334,5.847142857142856,5.764285714285713,40.92999999999999,9,0,0,0
2010-09-20,Johor Bahru,27.5,83.09,1.61,2.013333333333333,6.141428571428571,5.337142857142856,42.989999999999995,9,0,0,0
2010-09-21,Johor Bahru,27.64,81.4,1.47,3.72,7.024285714285713,5.827857142857142,49.169999999999995,9,0,0,0
2010-09-22,Johor Bahru,27.82,80.35,1.24,5.926666666666666,6.387142857142856,5.387142857142856,44.709999999999994,9,0,0,0
2010-09-23,Johor Bahru,27.45,81.5,1.11,6.583333333333333,6.83142857142857,5.744999999999999,47.81999999999999,9,0,0,0
2010-09-24,Johor Bahru,27.92,78.11,0.85,6.876666666666666,4.794285714285713,5.489285714285714,33.55999999999999,9,0,0,0
2010-09-25,Johor Bahru,28.32,76.69,0.75,6.656666666666666,5.46142857142857,5.882857142857142,38.22999999999999,9,0,0,0
2010-09-26,Johor Bahru,27.69,81.64,1.33,6.59,6.187142857142855,6.017142857142857,43.30999999999999,9,0,0,0
2010-09-27,Johor Bahru,27.48,81.38,2.02,9.626666666666667,8.057142857142855,7.099285714285713,56.39999999999999,9,0,0,0
2010-09-28,Johor Bahru,26.3,86.57,1.93,15.513333333333334,10.515714285714283,8.77,73.60999999999999,9,0,0,0
2010-09-29,Johor Bahru,27.75,77.91,1.51,14.790000000000001,9.985714285714284,8.186428571428571,69.89999999999999,9,0,0,0
2010-09-30,Johor Bahru,28.16,76.68,1.33,17.083333333333332,12.557142857142855,9.694285714285714,87.89999999999999,9,0,0,0
2010-10-01,Johor Bahru,27.72,82.21,1.53,11.21,12.372857142857143,8.583571428571428,86.61,10,0,0,0
2010-10-02,Johor Bahru,27.64,85.19,2.07,17.92,14.812857142857142,10.137142857142857,103.69,10,0,0,0
